"ano_mes_ref","nom_municipio","sgl_uf","macro_regional_ipsemg","micro_regional_ipsemg","bh_rmbh_interior_ipsemg","dsc_sexo","desc_faixa_etaria","qtde_benef"
"202505","AGUANIL","MG","OESTE","CAMPO BELO","INTERIOR","Masculino","24 - 28 ANOS",7
"202505","AGUANIL","MG","OESTE","CAMPO BELO","INTERIOR","Masculino","29 - 33 ANOS",7
"202505","AGUANIL","MG","OESTE","CAMPO BELO","INTERIOR","Masculino","34 - 38 ANOS",4
"202505","AGUANIL","MG","OESTE","CAMPO BELO","INTERIOR","Masculino","39 - 43 ANOS",4
"202505","AGUANIL","MG","OESTE","CAMPO BELO","INTERIOR","Masculino","44 - 48 ANOS",3
"202505","AGUANIL","MG","OESTE","CAMPO BELO","INTERIOR","Masculino","49 - 53 ANOS",3
"202505","AGUANIL","MG","OESTE","CAMPO BELO","INTERIOR","Masculino","54 - 58 ANOS",1
"202505","AGUANIL","MG","OESTE","CAMPO BELO","INTERIOR","Masculino","59+ ANOS",24
"202505","AGUAS DA PRATA","SP","FORAMG","FORAMG","FORAMG","Feminino","59+ ANOS",1
"202505","AGUAS DA PRATA","SP","FORAMG","FORAMG","FORAMG","Masculino","59+ ANOS",1
"202505","AGUAS DE LINDOIA","SP","FORAMG","FORAMG","FORAMG","Feminino","00 - 18 ANOS",4
"202505","AGUAS DE LINDOIA","SP","FORAMG","FORAMG","FORAMG","Feminino","24 - 28 ANOS",2
"202505","AGUAS DE LINDOIA","SP","FORAMG","FORAMG","FORAMG","Feminino","34 - 38 ANOS",2
"202505","AGUAS DE LINDOIA","SP","FORAMG","FORAMG","FORAMG","Feminino","39 - 43 ANOS",1
"202505","AGUAS DE LINDOIA","SP","FORAMG","FORAMG","FORAMG","Feminino","44 - 48 ANOS",2
"202505","AGUAS DE LINDOIA","SP","FORAMG","FORAMG","FORAMG","Feminino","49 - 53 ANOS",1
"202505","AGUAS DE LINDOIA","SP","FORAMG","FORAMG","FORAMG","Feminino","54 - 58 ANOS",1
"202505","AGUAS DE LINDOIA","SP","FORAMG","FORAMG","FORAMG","Feminino","59+ ANOS",7
"202505","AGUAS DE LINDOIA","SP","FORAMG","FORAMG","FORAMG","Masculino","24 - 28 ANOS",1
"202505","AGUAS DE LINDOIA","SP","FORAMG","FORAMG","FORAMG","Masculino","34 - 38 ANOS",1
"202505","AGUAS DE LINDOIA","SP","FORAMG","FORAMG","FORAMG","Masculino","44 - 48 ANOS",2
"202505","AGUAS DE LINDOIA","SP","FORAMG","FORAMG","FORAMG","Masculino","49 - 53 ANOS",2
"202505","AGUAS DE LINDOIA","SP","FORAMG","FORAMG","FORAMG","Masculino","54 - 58 ANOS",2
"202505","AGUAS DE LINDOIA","SP","FORAMG","FORAMG","FORAMG","Masculino","59+ ANOS",2
"202505","AGUAS FORMOSAS","MG","NORDESTE","AGUAS FORMOSAS","INTERIOR","Feminino","00 - 18 ANOS",74
"202505","AGUAS FORMOSAS","MG","NORDESTE","AGUAS FORMOSAS","INTERIOR","Feminino","19 - 23 ANOS",24
"202505","AGUAS FORMOSAS","MG","NORDESTE","AGUAS FORMOSAS","INTERIOR","Feminino","24 - 28 ANOS",42
"202505","AGUAS FORMOSAS","MG","NORDESTE","AGUAS FORMOSAS","INTERIOR","Feminino","29 - 33 ANOS",35
"202505","AGUAS FORMOSAS","MG","NORDESTE","AGUAS FORMOSAS","INTERIOR","Feminino","34 - 38 ANOS",21
"202505","AGUAS FORMOSAS","MG","NORDESTE","AGUAS FORMOSAS","INTERIOR","Feminino","39 - 43 ANOS",32
"202505","AGUAS FORMOSAS","MG","NORDESTE","AGUAS FORMOSAS","INTERIOR","Feminino","44 - 48 ANOS",48
"202505","AGUAS FORMOSAS","MG","NORDESTE","AGUAS FORMOSAS","INTERIOR","Feminino","49 - 53 ANOS",64
"202505","AGUAS FORMOSAS","MG","NORDESTE","AGUAS FORMOSAS","INTERIOR","Feminino","54 - 58 ANOS",44
"202505","AGUAS FORMOSAS","MG","NORDESTE","AGUAS FORMOSAS","INTERIOR","Feminino","59+ ANOS",215
"202505","AGUAS FORMOSAS","MG","NORDESTE","AGUAS FORMOSAS","INTERIOR","Masculino","00 - 18 ANOS",76
"202505","AGUAS FORMOSAS","MG","NORDESTE","AGUAS FORMOSAS","INTERIOR","Masculino","19 - 23 ANOS",48
"202505","AGUAS FORMOSAS","MG","NORDESTE","AGUAS FORMOSAS","INTERIOR","Masculino","24 - 28 ANOS",35
"202505","AGUAS FORMOSAS","MG","NORDESTE","AGUAS FORMOSAS","INTERIOR","Masculino","29 - 33 ANOS",40
"202505","AGUAS FORMOSAS","MG","NORDESTE","AGUAS FORMOSAS","INTERIOR","Masculino","34 - 38 ANOS",16
"202505","AGUAS FORMOSAS","MG","NORDESTE","AGUAS FORMOSAS","INTERIOR","Masculino","39 - 43 ANOS",19
"202505","AGUAS FORMOSAS","MG","NORDESTE","AGUAS FORMOSAS","INTERIOR","Masculino","44 - 48 ANOS",25
"202505","AGUAS FORMOSAS","MG","NORDESTE","AGUAS FORMOSAS","INTERIOR","Masculino","49 - 53 ANOS",11
"202505","AGUAS FORMOSAS","MG","NORDESTE","AGUAS FORMOSAS","INTERIOR","Masculino","54 - 58 ANOS",25
"202505","AGUAS FORMOSAS","MG","NORDESTE","AGUAS FORMOSAS","INTERIOR","Masculino","59+ ANOS",141
"202505","AGUAS LINDAS DE GOIAS","GO","FORAMG","FORAMG","FORAMG","Feminino","59+ ANOS",3
"202505","AGUAS LINDAS DE GOIAS","GO","FORAMG","FORAMG","FORAMG","Masculino","29 - 33 ANOS",1
"202505","AGUAS LINDAS DE GOIAS","GO","FORAMG","FORAMG","FORAMG","Masculino","54 - 58 ANOS",1
"202505","AGUAS LINDAS DE GOIAS","GO","FORAMG","FORAMG","FORAMG","Masculino","59+ ANOS",1
"202505","AGUAS VERMELHAS","MG","NORDESTE","PEDRA AZUL","INTERIOR","Feminino","00 - 18 ANOS",52
"202505","AGUAS VERMELHAS","MG","NORDESTE","PEDRA AZUL","INTERIOR","Feminino","19 - 23 ANOS",23
"202505","AGUAS VERMELHAS","MG","NORDESTE","PEDRA AZUL","INTERIOR","Feminino","24 - 28 ANOS",15
"202505","AGUAS VERMELHAS","MG","NORDESTE","PEDRA AZUL","INTERIOR","Feminino","29 - 33 ANOS",20
"202505","AGUAS VERMELHAS","MG","NORDESTE","PEDRA AZUL","INTERIOR","Feminino","34 - 38 ANOS",15
"202505","AGUAS VERMELHAS","MG","NORDESTE","PEDRA AZUL","INTERIOR","Feminino","39 - 43 ANOS",26
"202505","AGUAS VERMELHAS","MG","NORDESTE","PEDRA AZUL","INTERIOR","Feminino","44 - 48 ANOS",33
"202505","AGUAS VERMELHAS","MG","NORDESTE","PEDRA AZUL","INTERIOR","Feminino","49 - 53 ANOS",26
"202505","AGUAS VERMELHAS","MG","NORDESTE","PEDRA AZUL","INTERIOR","Feminino","54 - 58 ANOS",19
"202505","AGUAS VERMELHAS","MG","NORDESTE","PEDRA AZUL","INTERIOR","Feminino","59+ ANOS",75
"202505","AGUAS VERMELHAS","MG","NORDESTE","PEDRA AZUL","INTERIOR","Masculino","00 - 18 ANOS",54
"202505","AGUAS VERMELHAS","MG","NORDESTE","PEDRA AZUL","INTERIOR","Masculino","19 - 23 ANOS",23
"202505","AGUAS VERMELHAS","MG","NORDESTE","PEDRA AZUL","INTERIOR","Masculino","24 - 28 ANOS",22
"202505","AGUAS VERMELHAS","MG","NORDESTE","PEDRA AZUL","INTERIOR","Masculino","29 - 33 ANOS",13
"202505","AGUAS VERMELHAS","MG","NORDESTE","PEDRA AZUL","INTERIOR","Masculino","34 - 38 ANOS",10
"202505","AGUAS VERMELHAS","MG","NORDESTE","PEDRA AZUL","INTERIOR","Masculino","39 - 43 ANOS",11
